row_date,value_amoni,value_water,value,mes,dia,hora,minuts,is_drift,dangerous_drift,n
2020-06-19 23:06:14,0.2526734139375512,0.7814164097773805,1.1126076518470829,06,19,23,06,True,True,2
2020-06-19 23:07:15,0.2371154292246577,0.7056005964629869,0.7487647225400462,06,19,23,07,True,True,2
2020-06-19 23:08:16,0.2371154292246577,0.8109255586722043,0.1371464047230139,06,19,23,08,True,True,2
2020-06-19 23:09:17,0.2371154292246577,0.7178582429269907,-0.4283741663944843,06,19,23,09,True,True,2
2020-06-19 23:10:18,0.226743439416062,0.6883490940321668,-0.935449380089359,06,19,23,10,True,True,2
2020-06-19 23:11:18,0.226743439416062,0.7096864786176549,-1.777144844379959,06,19,23,11,True,True,2
2020-06-19 23:12:19,0.2215574445117641,0.7096864786176549,-1.7837302367656065,06,19,23,12,True,True,2
2020-06-19 23:13:20,0.2215574445117641,0.6679196832588272,-1.790315629151254,06,19,23,13,True,True,2
2020-06-19 23:14:21,0.2111854547031684,0.6629258272920109,-1.8001937177297256,06,19,23,14,True,True,2
2020-06-19 23:15:22,0.2111854547031684,0.7137723607723228,-1.76767834282559,06,19,23,15,True,True,2
2020-06-19 23:16:23,0.2111854547031684,0.6760914475681631,-1.5334853261109929,06,19,23,16,True,True,2
2020-06-19 23:17:24,0.2059994597988705,0.7986679122082005,-1.6668395219203591,06,19,23,17,True,True,2
2020-06-19 23:18:25,0.2059994597988705,0.7646188942526345,-1.7125256815957903,06,19,23,18,True,True,2
2020-06-19 23:19:26,0.2059994597988705,0.7351097453578108,-1.6800103066916547,06,19,23,19,True,True,2
2020-06-19 23:20:27,0.1956274699902748,0.6334166783971871,-1.6606657165588146,06,19,23,20,True,True,2
2020-06-19 23:21:28,0.1956274699902748,0.7219441250816586,-1.677129197522934,06,19,23,21,True,True,2
2020-06-19 23:22:29,0.1956274699902748,0.7056005964629869,-1.7516264488855735,06,19,23,22,True,True,2
2020-06-19 23:23:30,0.1956274699902748,0.7056005964629869,-1.6861841120531995,06,19,23,23,True,True,2
2020-06-19 23:24:31,0.190441475085977,0.7646188942526345,-1.6800103066916547,06,19,23,24,True,True,2
2020-06-19 23:25:32,0.1956274699902748,0.8490604587824382,-1.6606657165588146,06,19,23,25,True,True,2
2020-06-19 23:26:33,0.190441475085977,0.7564471299432987,-1.6442022355946952,06,19,23,26,True,True,2
2020-06-19 23:27:34,0.1956274699902748,0.654754062982675,-1.6606657165588146,06,19,23,27,True,True,2
2020-06-19 23:28:35,0.1956274699902748,0.684263211877499,-1.6635468257275354,06,19,23,28,True,True,2
2020-06-19 23:29:36,0.1956274699902748,0.7351097453578108,-1.673424914306007,06,19,23,29,True,True,2
2020-06-19 23:30:36,0.1956274699902748,0.7219441250816586,-1.6343241470162235,06,19,23,30,True,True,2
2020-06-19 23:31:38,0.2059994597988705,0.7137723607723228,-1.6573730203659909,06,19,23,31,True,True,2
2020-06-19 23:32:39,0.2059994597988705,0.6974288321536511,-1.6800103066916547,06,19,23,32,True,True,2
2020-06-19 23:33:40,0.2111854547031684,0.578030275856133,-1.6442022355946952,06,19,23,33,True,True,2
2020-06-19 23:34:41,0.2215574445117641,0.642042429612597,-1.6442022355946952,06,19,23,34,True,True,2
2020-06-19 23:35:42,0.226743439416062,0.6502141939219329,-1.6314430378475029,06,19,23,35,True,True,2
2020-06-19 23:36:43,0.226743439416062,0.7056005964629869,-1.6376168432090474,06,19,23,36,True,True,2
2020-06-19 23:37:44,0.2474874190332534,0.4472820469067595,-1.5824641819792478,06,19,23,37,True,True,2
2020-06-19 23:38:45,0.2474874190332534,0.624790927181777,-1.5240188245566242,06,19,23,38,True,True,2
2020-06-19 23:39:46,0.2578594088418491,0.6075394247509569,-1.5042626473996812,06,19,23,39,True,True,2
2020-06-19 23:40:47,0.2682313986504449,0.5657726293921292,-1.361441950035946,06,19,23,40,True,True,2
2020-06-19 23:41:47,0.2837893833633383,0.5317236114365633,-1.2799477192635556,06,19,23,41,True,True,2
2020-06-19 23:42:48,0.2941613731719341,0.5149260959118174,-1.2540177367450676,06,19,23,42,True,True,2
2020-06-19 23:43:49,0.299347368076232,0.5362634804973054,-1.2017461846839887,06,19,23,43,True,True,2
2020-06-19 23:44:50,0.3149053527891255,0.4772451827076576,-1.1140781485500535,06,19,23,44,True,True,2
2020-06-19 23:45:50,0.3304633375020191,0.3964355134264476,-1.1433008272613652,06,19,23,45,True,True,2
2020-06-19 23:46:51,0.3563933120235084,0.4772451827076576,-1.0494589857658851,06,19,23,46,True,True,2
2020-06-19 23:47:52,0.3719512967364018,0.6166191628724411,-0.9288639877037111,06,19,23,47,True,True,2
2020-06-19 23:48:53,0.3875092814492955,0.5616867472374614,-0.8218513614369357,06,19,23,48,True,True,2
2020-06-19 23:49:54,0.403067266162189,0.5871100139776173,-0.8510740401482475,06,19,23,49,True,True,2
2020-06-19 23:50:55,0.4238112457793804,0.5149260959118174,-1.078681664477197,06,19,23,50,True,True,2
2020-06-19 23:51:56,0.4341832355879761,0.5022144625417394,-0.8802967188595593,06,19,23,51,True,True,2
2020-06-19 23:52:58,0.4549272152051676,0.5022144625417394,-0.7988024880871687,06,19,23,52,True,True,2
2020-06-19 23:53:59,0.480857189726657,0.4391102825974237,-0.3662245257549339,06,19,23,53,True,True,2
2020-06-19 23:55:00,0.5016011693438482,0.4727053136469156,-0.0970466119915832,06,19,23,55,True,True,2
2020-06-19 23:56:02,0.517159154056742,0.4940426982324035,-0.1423211846429113,06,19,23,56,True,True,2
2020-06-19 23:57:03,0.5327171387696353,0.5022144625417394,0.0301337784562384,06,19,23,57,True,True,2
2020-06-19 23:58:04,0.5586471132911248,0.3755521157470338,0.1145091183973498,06,19,23,58,True,True,2
2020-06-19 23:59:06,0.5793910929083163,0.5149260959118174,0.2153479393025806,06,19,23,59,True,True,2
2020-06-20 00:00:06,0.5949490776212096,0.5530609960220513,0.3910955985945542,06,20,00,00,True,True,2
2020-06-20 00:01:08,0.6208790521426991,0.5185579911604111,0.3293575449791068,06,20,00,01,True,True,2
2020-06-20 00:02:09,0.6416230317598903,0.5317236114365633,0.3618729198832425,06,20,00,02,True,True,2
2020-06-20 00:03:10,0.6675530062813797,0.5616867472374614,0.4491293689930748,06,20,00,03,True,True,2
2020-06-20 00:04:10,0.6882969858985711,0.6166191628724411,0.4363701712458823,06,20,00,04,True,True,2
2020-06-20 00:05:11,0.7142269604200603,0.5576008650827934,0.5339162959582893,06,20,00,05,True,True,2
2020-06-20 00:06:12,0.7453429298458475,0.5576008650827934,0.44295556363153,06,20,00,06,True,True,2
2020-06-20 00:07:13,0.760900914558741,0.599367660441621,0.51745281499417,06,20,00,07,True,True,2
2020-06-20 00:08:13,0.7816448941759324,0.5185579911604111,0.5079863134398014,06,20,00,08,True,True,2
2020-06-20 00:09:14,0.8127608636017195,0.5616867472374614,0.4985198118854327,06,20,00,09,True,True,2
2020-06-20 00:10:15,0.8438768330275067,0.5698585115467972,0.5602578655008802,06,20,00,10,True,True,2
2020-06-20 00:11:16,0.8594348177404004,0.5149260959118174,0.5989470457665605,06,20,00,11,True,True,2
2020-06-20 00:12:16,0.8853647922618896,0.4645335493375797,0.6314624206706961,06,20,00,12,True,True,2
2020-06-20 00:13:17,0.906108771879081,0.4854169470169934,0.6606850993820079,06,20,00,13,True,True,2
2020-06-20 00:14:18,0.942410736209166,0.4940426982324035,0.6442216184178886,06,20,00,14,True,True,2
2020-06-20 00:15:19,0.9683407107306552,0.4554538112160953,0.6187032229235037,06,20,00,15,True,True,2
2020-06-20 00:16:20,0.9942706852521446,0.4985825672931456,0.6771485803461272,06,20,00,16,True,True,2
2020-06-20 00:17:21,1.0253866546779318,0.5317236114365633,0.6215843320922245,06,20,00,17,True,True,2
2020-06-20 00:18:21,1.040944639390825,0.4686194314922475,0.635166703887623,06,20,00,18,True,True,2
2020-06-20 00:19:22,1.0720606088166125,0.4513679290614275,0.7520574187328701,06,20,00,19,True,True,2
2020-06-20 00:20:23,1.0979905833381016,0.4096011337025999,0.706371259057439,06,20,00,20,True,True,2
2020-06-20 00:21:24,1.1342925476681869,0.2992823155265661,0.5989470457665605,06,20,00,21,True,True,2
2020-06-20 00:22:25,1.1602225221896758,0.3328773465760579,0.6771485803461272,06,20,00,22,True,True,2
2020-06-20 00:23:26,1.1809665018068674,0.2438959129855121,0.8755335259637649,06,20,00,23,True,True,2
2020-06-20 00:24:27,1.1913384916154628,0.2951964333718982,0.8203808647339652,06,20,00,24,True,True,2
2020-06-20 00:25:28,1.2224544610412502,0.303368197681234,0.9829577392546434,06,20,00,25,True,True,2
2020-06-20 00:26:29,1.2431984406584418,0.350128849006878,0.9208080986150928,06,20,00,26,True,True,2
2020-06-20 00:27:30,1.269128415179931,0.3374172156368,0.992012653784909,06,20,00,27,True,True,2
2020-06-20 00:28:31,1.2898723947971222,0.2357241486761763,1.0084761347490283,06,20,00,28,True,True,2
2020-06-20 00:29:32,1.3054303795100155,0.2734050618803359,0.7944508822154773,06,20,00,29,True,True,2
2020-06-20 00:30:33,1.3209883642229092,0.2189266331514304,1.157882224498411,06,20,00,30,True,True,2
2020-06-20 00:31:34,1.362476323457292,0.3460429668522101,1.086677669328595,06,20,00,31,True,True,2
2020-06-20 00:32:35,1.36766231836159,0.2103008819360203,1.1969829917881945,06,20,00,32,True,True,2
2020-06-20 00:33:36,1.3832203030744836,0.2992823155265661,1.200275687981018,06,20,00,33,True,True,2
2020-06-20 00:34:37,1.3987782877873771,0.3165338179573862,1.060336099786004,06,20,00,34,True,True,2
2020-06-20 00:35:38,1.4143362725002704,0.3328773465760579,1.2459618476564494,06,20,00,35,True,True,2
2020-06-20 00:36:39,1.4247082623088665,0.2652332975710001,1.3171664028262653,06,20,00,36,True,True,2
2020-06-20 00:37:40,1.44026624702176,0.282030813095746,1.2624253286205689,06,20,00,37,True,True,2
2020-06-20 00:38:41,1.4610102266389515,0.2438959129855121,1.369437954887344,06,20,00,38,True,True,2
2020-06-20 00:39:42,1.4610102266389515,0.2438959129855121,1.3562671701160487,06,20,00,39,True,True,2
2020-06-20 00:40:43,1.471382216447547,0.303368197681234,1.2879437241149536,06,20,00,40,True,True,2
2020-06-20 00:41:44,1.4765682113518448,0.1807917330411965,1.3595598663088726,06,20,00,41,True,True,2
2020-06-20 00:42:45,1.486940201160441,0.1258593174062167,1.3533860609473278,06,20,00,42,True,True,2
2020-06-20 00:43:46,1.4921261960647385,0.1635402306103764,1.515962935468006,06,20,00,43,True,True,2
2020-06-20 00:44:47,1.5024981858733344,0.2357241486761763,1.5550637027577894,06,20,00,44,True,True,2
2020-06-20 00:45:48,1.5024981858733344,0.2865706821564882,1.4344687046956155,06,20,00,45,True,True,2
2020-06-20 00:46:49,1.5024981858733344,0.2275523843668405,1.3435079723688563,06,20,00,46,True,True,2
2020-06-20 00:47:50,1.5076841807776322,0.2143867640906883,1.4603986872141033,06,20,00,47,True,True,2
2020-06-20 00:48:51,1.5076841807776322,0.2525216642009221,1.4867402567566943,06,20,00,48,True,True,2
2020-06-20 00:49:52,1.5076841807776322,0.1980432354720166,1.53860022179367,06,20,00,49,True,True,2
2020-06-20 00:50:53,1.5076841807776322,0.3206197001120541,1.4603986872141033,06,20,00,50,True,True,2
2020-06-20 00:51:54,1.5076841807776322,0.2438959129855121,1.5093775430823582,06,20,00,51,True,True,2
2020-06-20 00:52:55,1.5024981858733344,0.1635402306103764,1.4278833123099677,06,20,00,52,True,True,2
2020-06-20 00:53:56,1.5076841807776322,0.1807917330411965,1.65590252366302,06,20,00,53,True,True,2
2020-06-20 00:54:57,1.5024981858733344,0.1894174842566065,1.600338275409117,06,20,00,54,True,True,2
2020-06-20 00:55:58,1.5024981858733344,0.2484357820462542,1.6168017563732366,06,20,00,55,True,True,2
2020-06-20 00:56:59,1.4921261960647385,0.1258593174062167,1.4867402567566943,06,20,00,56,True,True,2
2020-06-20 00:58:00,1.486940201160441,0.1930493795052002,1.5941644700475728,06,20,00,58,True,True,2
2020-06-20 00:59:01,1.4765682113518448,0.1680800996711185,1.51925563166083,06,20,00,59,True,True,2
2020-06-20 01:00:02,1.471382216447547,0.2143867640906883,1.5258410240464777,06,20,01,00,True,True,2
2020-06-20 01:01:03,1.4610102266389515,0.1980432354720166,1.600338275409117,06,20,01,01,True,True,2
2020-06-20 01:02:04,1.4454522419260578,0.1848776151958644,1.5287221332151983,06,20,01,02,True,True,2
2020-06-20 01:03:05,1.44026624702176,0.1848776151958644,1.5027921506967106,06,20,01,03,True,True,2
2020-06-20 01:04:06,1.429894257213164,0.1848776151958644,1.6168017563732366,06,20,01,04,True,True,2
2020-06-20 01:05:08,1.4143362725002704,0.2230125153060983,1.6460244350845483,06,20,01,05,True,True,2
2020-06-20 01:06:08,1.4091502775959728,0.1767058508865286,1.5744082928906296,06,20,01,06,True,True,2
2020-06-20 01:07:09,1.3935922928830795,0.2611474154163322,1.395779524429935,06,20,01,07,True,True,2
2020-06-20 01:08:10,1.3832203030744836,0.2611474154163322,1.51925563166083,06,20,01,08,True,True,2
2020-06-20 01:09:11,1.3780343081701858,0.3410491108853937,1.541892917986494,06,20,01,09,True,True,2
2020-06-20 01:10:12,1.3521043336486966,0.3074540798359019,1.444346793274087,06,20,01,10,True,True,2
2020-06-20 01:11:13,1.3469183387443984,0.303368197681234,1.5093775430823582,06,20,01,11,True,True,2
2020-06-20 01:12:14,1.331360354031505,0.303368197681234,1.4245906161171438,06,20,01,12,True,True,2
2020-06-20 01:13:15,1.3158023693186114,0.3837238800563697,1.467395666623854,06,20,01,13,True,True,2
2020-06-20 01:14:16,1.3002443846057177,0.3837238800563697,1.1776384016553545,06,20,01,14,True,True,2
2020-06-20 01:15:17,1.2846863998928242,0.4595396933707634,1.567411313480879,06,20,01,15,True,True,2
2020-06-20 01:16:18,1.2743144100842283,0.4177728980119358,1.6328536503132531,06,20,01,16,True,True,2
2020-06-20 01:17:19,1.2587564253713353,0.4595396933707634,1.662487916048668,06,20,01,17,True,True,2
2020-06-20 01:18:19,1.2431984406584418,0.2734050618803359,1.8798058647750424,06,20,01,18,True,True,2
2020-06-20 01:19:20,1.2224544610412502,0.4218587801666035,1.5645302043121578,06,20,01,19,True,True,2
2020-06-20 01:20:21,1.2120824712326543,0.3328773465760579,1.5093775430823582,06,20,01,20,True,True,2
2020-06-20 01:21:21,1.196524486519761,0.3923496312717797,1.34680066856168,06,20,01,21,True,True,2
2020-06-20 01:22:21,1.1809665018068674,0.3710122466862918,1.5711155966978056,06,20,01,22,True,True,2
2020-06-20 01:23:22,1.1757805069025695,0.3115399619905699,1.1060222594614353,06,20,01,23,True,True,2
2020-06-20 01:24:23,1.14985053238108,0.2779449309410781,0.729008545383103,06,20,01,24,True,True,2
2020-06-20 01:25:23,1.1446645374767823,0.290656564311156,0.2153479393025806,06,20,01,25,True,True,2
2020-06-20 01:26:25,1.129106552763889,0.4218587801666035,-0.6333445043977697,06,20,01,26,True,True,2
2020-06-20 01:27:25,1.1135485680509951,0.3923496312717797,-1.1926912701537231,06,20,01,27,True,True,2
2020-06-20 01:28:26,1.1031765782423992,0.4431961647520916,-1.7154067907645112,06,20,01,28,True,True,2
2020-06-20 01:29:27,1.1031765782423992,0.358754600222288,-1.6894768082460232,06,20,01,29,True,True,2
2020-06-20 01:30:28,1.0876185935295062,0.2992823155265661,-1.793608325344078,06,20,01,30,True,True,2
2020-06-20 01:31:28,1.082432598625208,0.3542147311615459,-1.7837302367656065,06,20,01,31,True,True,2
2020-06-20 01:32:29,1.0668746139123146,0.3328773465760579,-1.7837302367656065,06,20,01,32,True,True,2
2020-06-20 01:33:30,1.0668746139123146,0.3374172156368,-1.7483337526927498,06,20,01,33,True,True,2
2020-06-20 01:34:30,1.051316629199421,0.3206197001120541,-1.76767834282559,06,20,01,34,True,True,2
2020-06-20 01:35:31,1.040944639390825,0.4513679290614275,-1.5598268956535837,06,20,01,35,True,True,2
2020-06-20 01:36:32,1.0357586444865274,0.3755521157470338,-1.6668395219203591,06,20,01,36,True,True,2
2020-06-20 01:37:33,1.0202006597736335,0.3292454513274642,-1.628150341654679,06,20,01,37,True,True,2
2020-06-20 01:38:33,1.0202006597736335,0.2016751307206103,-1.7380440770901753,06,20,01,38,True,True,2
2020-06-20 01:39:34,1.0046426750607402,0.3292454513274642,-1.6606657165588146,06,20,01,39,True,True,2
2020-06-20 01:40:35,1.0046426750607402,0.3292454513274642,-1.677129197522934,06,20,01,40,True,True,2
2020-06-20 01:41:36,0.9942706852521446,0.3710122466862918,-1.6573730203659909,06,20,01,41,True,True,2
2020-06-20 01:42:37,0.9890846903478469,0.4300305444759394,-1.6861841120531995,06,20,01,42,True,True,2
2020-06-20 01:43:37,0.9890846903478469,0.3410491108853937,-1.6668395219203591,06,20,01,43,True,True,2
2020-06-20 01:44:38,0.9683407107306552,0.3882637491171118,-1.647083344763416,06,20,01,44,True,True,2
2020-06-20 01:45:40,0.9683407107306552,0.3328773465760579,-1.7125256815957903,06,20,01,45,True,True,2
2020-06-20 01:46:40,0.9683407107306552,0.2951964333718982,-1.6343241470162235,06,20,01,46,True,True,2
2020-06-20 01:47:42,0.9631547158263574,0.4472820469067595,-1.8001937177297256,06,20,01,47,True,True,2
2020-06-20 01:48:43,0.9631547158263574,0.2865706821564882,-1.8100718063081973,06,20,01,48,True,True,2
2020-06-20 01:49:44,0.9631547158263574,0.303368197681234,-1.601808772112088,06,20,01,49,True,True,2
2020-06-20 01:50:45,0.9631547158263574,0.2357241486761763,-1.7289891625599096,06,20,01,50,True,True,2
2020-06-20 01:51:46,0.9631547158263574,0.350128849006878,-1.6635468257275354,06,20,01,51,True,True,2
2020-06-20 01:52:47,0.9631547158263574,0.1721659818257865,-1.677129197522934,06,20,01,52,True,True,2
2020-06-20 01:53:48,0.9631547158263574,0.350128849006878,-1.5433634146894644,06,20,01,53,True,True,2
2020-06-20 01:54:49,0.9683407107306552,0.3669263645316239,-1.4651618801098978,06,20,01,54,True,True,2
2020-06-20 01:55:50,0.9787127005392512,0.2275523843668405,-1.526899933725345,06,20,01,55,True,True,2
2020-06-20 01:56:50,0.9787127005392512,0.4005213955811155,-1.3972500211329055,06,20,01,56,True,True,2
2020-06-20 01:57:51,0.9890846903478469,0.290656564311156,-1.2346731466122274,06,20,01,57,True,True,2
2020-06-20 01:58:52,0.9890846903478469,0.350128849006878,-1.244551235190699,06,20,01,58,True,True,2
2020-06-20 01:59:54,1.0046426750607402,0.1980432354720166,-1.1107854523572296,06,20,01,59,True,True,2
2020-06-20 02:00:55,1.0046426750607402,0.3460429668522101,-0.8831778280282802,06,20,02,00,True,True,2
2020-06-20 02:01:56,1.0202006597736335,0.2865706821564882,-0.792628682725624,06,20,02,01,True,True,2
2020-06-20 02:02:57,1.0357586444865274,0.3328773465760579,-1.0334070918258689,06,20,02,02,True,True,2
2020-06-20 02:03:58,1.040944639390825,0.3328773465760579,-0.67203368466345,06,20,02,03,True,True,2
2020-06-20 02:04:59,1.051316629199421,0.2779449309410781,-0.7860432903399762,06,20,02,04,True,True,2
2020-06-20 02:06:00,1.0565026241037188,0.2734050618803359,-0.6654482922778023,06,20,02,06,True,True,2
2020-06-20 02:07:01,1.0720606088166125,0.3710122466862918,-0.4415449511657797,06,20,02,07,True,True,2
2020-06-20 02:08:02,1.0876185935295062,0.2525216642009221,-0.5744875599510432,06,20,02,08,True,True,2
2020-06-20 02:09:03,1.1031765782423992,0.2062149997813524,-0.3110718645251342,06,20,02,09,True,True,2
2020-06-20 02:10:04,1.118734562955293,0.2484357820462542,-0.148906577028559,06,20,02,10,True,True,2
2020-06-20 02:11:05,1.129106552763889,0.2865706821564882,-0.1159796151003204,06,20,02,11,True,True,2
2020-06-20 02:12:06,1.1446645374767823,0.3165338179573862,-0.0184334903879135,06,20,02,12,True,True,2
2020-06-20 02:13:07,1.1602225221896758,0.2697731666317423,-0.0707050424489923,06,20,02,13,True,True,2
2020-06-20 02:14:07,1.1757805069025695,0.2484357820462542,0.062237566336271,06,20,02,14,True,True,2
2020-06-20 02:15:08,1.1913384916154628,0.1721659818257865,0.2445706180138924,06,20,02,15,True,True,2
2020-06-20 02:16:09,1.2068964763283565,0.2275523843668405,0.348702135111947,06,20,02,16,True,True,2
2020-06-20 02:17:10,1.227640455945548,0.2189266331514304,0.3293575449791068,06,20,02,17,True,True,2
2020-06-20 02:18:11,1.2431984406584418,0.350128849006878,0.4104401887273944,06,20,02,18,True,True,2
2020-06-20 02:19:12,1.2587564253713353,0.2652332975710001,0.4849374400900343,06,20,02,19,True,True,2
2020-06-20 02:20:14,1.2743144100842283,0.2484357820462542,0.4301963658843376,06,20,02,20,True,True,2
2020-06-20 02:21:14,1.2898723947971222,0.3292454513274642,0.371339421437611,06,20,02,21,True,True,2
2020-06-20 02:22:15,1.3158023693186114,0.1930493795052002,0.6248770282850484,06,20,02,22,True,True,2
2020-06-20 02:23:16,1.336546348935803,0.3247055822667221,0.4594190445956493,06,20,02,23,True,True,2
2020-06-20 02:24:17,1.362476323457292,0.2143867640906883,0.6215843320922245,06,20,02,24,True,True,2
2020-06-20 02:25:18,1.3780343081701858,0.1767058508865286,0.540501688343937,06,20,02,25,True,True,2
2020-06-20 02:26:18,1.3935922928830795,0.2992823155265661,0.6248770282850484,06,20,02,26,True,True,2
2020-06-20 02:27:19,1.4091502775959728,0.2275523843668405,0.6413405092491677,06,20,02,27,True,True,2
2020-06-20 02:28:19,1.44026624702176,0.1980432354720166,0.5894805442121919,06,20,02,28,True,True,2
2020-06-20 02:29:19,1.4558242317346533,0.1767058508865286,0.6639777955748318,06,20,02,29,True,True,2
2020-06-20 02:30:20,1.4765682113518448,0.1980432354720166,0.5796024556337204,06,20,02,30,True,True,2
2020-06-20 02:31:21,1.5024981858733344,0.1680800996711185,0.6870266689245988,06,20,02,31,True,True,2
2020-06-20 02:32:21,1.5180561705862277,0.2779449309410781,0.7162493476359106,06,20,02,32,True,True,2
2020-06-20 02:33:23,1.5336141552991214,0.2357241486761763,0.7615239202872387,06,20,02,33,True,True,2
2020-06-20 02:34:24,1.5543581349163127,0.2779449309410781,0.8689481335781172,06,20,02,34,True,True,2
2020-06-20 02:35:25,1.5751021145335042,0.2143867640906883,0.9858388484233642,06,20,02,35,True,True,2
2020-06-20 02:36:26,1.590660099246398,0.2103008819360203,0.7487647225400462,06,20,02,36,True,True,2
2020-06-20 02:37:26,1.6010320890549934,0.2189266331514304,0.8524846526139979,06,20,02,37,True,True,2
2020-06-20 02:38:28,1.6269620635764823,0.1680800996711185,0.82655467009551,06,20,02,38,True,True,2
2020-06-20 02:39:29,1.6425200482893765,0.1980432354720166,0.7417677431302955,06,20,02,39,True,True,2
2020-06-20 02:40:30,1.65807803300227,0.1930493795052002,0.9957169370018358,06,20,02,40,True,True,2
2020-06-20 02:41:30,1.6736360177151632,0.1721659818257865,1.0479884890629148,06,20,02,41,True,True,2
2020-06-20 02:42:30,1.689194002428057,0.2402640177369184,1.0932630617142427,06,20,02,42,True,True,2
2020-06-20 02:43:31,1.7047519871409509,0.1172335661908066,0.9273934910007408,06,20,02,43,True,True,2
2020-06-20 02:44:32,1.715123976949546,0.0795526529866469,0.8919970069278842,06,20,02,44,True,True,2
2020-06-20 02:45:33,1.7358679565667374,0.1299451995608846,1.0767995807501234,06,20,02,45,True,True,2
2020-06-20 02:46:34,1.7514259412796311,0.1680800996711185,1.0282323119059715,06,20,02,46,True,True,2
2020-06-20 02:47:35,1.7617979310882272,0.2143867640906883,1.040991509653164,06,20,02,47,True,True,2
2020-06-20 02:48:36,1.7669839259925249,0.2402640177369184,1.1681719001009856,06,20,02,48,True,True,2
2020-06-20 02:49:37,1.7825419107054186,0.2438959129855121,1.0739184715814023,06,20,02,49,True,True,2
2020-06-20 02:50:38,1.792913900514014,0.1721659818257865,1.0479884890629148,06,20,02,50,True,True,2
2020-06-20 02:51:39,1.7980998954183118,0.0536753993404168,1.0055950255803074,06,20,02,51,True,True,2
2020-06-20 02:52:40,1.808471885226908,0.2062149997813524,1.2134464727523138,06,20,02,52,True,True,2
2020-06-20 02:53:41,1.813657880131205,0.1471967019917047,1.060336099786004,06,20,02,53,True,True,2
2020-06-20 02:54:42,1.813657880131205,0.2103008819360203,1.2167391689451377,06,20,02,54,True,True,2
2020-06-20 02:55:43,1.813657880131205,0.1131476840361387,1.1517084191368665,06,20,02,55,True,True,2
2020-06-20 02:56:44,1.813657880131205,0.1258593174062167,1.0479884890629148,06,20,02,56,True,True,2
2020-06-20 02:57:45,1.813657880131205,0.0958961816053186,1.2558399362349209,06,20,02,57,True,True,2
2020-06-20 02:58:46,1.813657880131205,0.0922642863567249,1.232791062885154,06,20,02,58,True,True,2
2020-06-20 02:59:48,1.813657880131205,0.1767058508865286,1.1908091864266497,06,20,02,59,True,True,2
2020-06-20 03:00:49,1.813657880131205,0.2484357820462542,1.236495346102081,06,20,03,00,True,True,2
2020-06-20 03:01:50,1.808471885226908,0.1385709507762947,1.2653064377892895,06,20,03,01,True,True,2
2020-06-20 03:02:50,1.7980998954183118,0.0795526529866469,1.3171664028262653,06,20,03,02,True,True,2
2020-06-20 03:03:51,1.7980998954183118,0.0958961816053186,1.4118314183699514,06,20,03,03,True,True,2
2020-06-20 03:04:53,1.7825419107054186,-0.0561894319295427,1.3562671701160487,06,20,03,04,True,True,2
2020-06-20 03:05:54,1.7825419107054186,-0.1070359654098546,1.490032952949518,06,20,03,05,True,True,2
2020-06-20 03:06:55,1.7773559158011203,-0.0180545318193088,1.372730651080168,06,20,03,06,True,True,2
2020-06-20 03:07:56,1.7669839259925249,-0.0897844629790345,1.584286381469101,06,20,03,07,True,True,2
2020-06-20 03:08:57,1.7514259412796311,-0.0648151831449527,1.2459618476564494,06,20,03,08,True,True,2
2020-06-20 03:09:58,1.7306819616624398,-0.1029500832551866,1.5060848468895345,06,20,03,09,True,True,2
2020-06-20 03:10:59,1.7306819616624398,-0.1869376608789161,1.51925563166083,06,20,03,10,True,True,2
2020-06-20 03:12:00,1.715123976949546,-0.2423240634199701,1.395779524429935,06,20,03,12,True,True,2
2020-06-20 03:13:01,1.6995659922366528,-0.3399312482259259,1.3990722206227588,06,20,03,13,True,True,2
2020-06-20 03:14:02,1.6840080075237591,-0.2255265478952242,1.6229755617347814,06,20,03,14,True,True,2
2020-06-20 03:15:03,1.6736360177151632,-0.3313054970105158,1.5513594195408624,06,20,03,15,True,True,2
2020-06-20 03:16:04,1.65807803300227,-0.2718332123147939,1.561237508119334,06,20,03,16,True,True,2
2020-06-20 03:17:05,1.6425200482893765,-0.2890847147456141,1.5941644700475728,06,20,03,17,True,True,2
2020-06-20 03:18:06,1.616590073767887,-0.2128149145251462,1.5320148294080222,06,20,03,18,True,True,2
2020-06-20 03:19:07,1.6114040788635893,-0.3735262792754177,1.6196828655419575,06,20,03,19,True,True,2
2020-06-20 03:20:09,1.5958460941506956,-0.3694403971207498,1.6229755617347814,06,20,03,20,True,True,2
2020-06-20 03:21:09,1.5751021145335042,-0.3903237948001636,1.600338275409117,06,20,03,21,True,True,2
2020-06-20 03:22:10,1.5543581349163127,-0.3140539945796958,1.6719544176030363,06,20,03,22,True,True,2
2020-06-20 03:23:11,1.5336141552991214,-0.3562747768445977,1.7497443651585,06,20,03,23,True,True,2
2020-06-20 03:24:12,1.5180561705862277,-0.2341522991106342,1.6229755617347814,06,20,03,24,True,True,2
2020-06-20 03:25:14,1.4921261960647385,-0.3562747768445977,1.5970455792162936,06,20,03,25,True,True,2
2020-06-20 03:26:15,1.4765682113518448,-0.3104220993311021,1.6229755617347814,06,20,03,26,True,True,2
2020-06-20 03:27:16,1.4558242317346533,-0.3435631434745196,1.5320148294080222,06,20,03,27,True,True,2
